Month,Year,Area,Avg.PlantCover,AvgPlantHeight,Avg.PeriphytonCover,AvgPeriphytonVolume,AvgWaterDepth,FunctionalGroup,TotalWeight,TotalBiomass,Depth,NOX,NO3,NO2,NH4,TN,DIN,TON,TP,SRP,ChlA,TOC,Sal_S,Sal_B,Temp_S,Temp_B,DO_S,DO_B,Turb,pH
February,2005,Taylor,9.6,27.4,53.48888889,5005.555556,23.17777778,detrivore,0.26544949,0.0530899,2.083333333,1.345333333,0.952166667,0.393,2.646166667,25.3665,3.991333333,21.375,0.282833333,0.027166667,0.634166667,627.6458333,36.5,36.89166667,22.105,22.085,6.263333333,6.365,2.691666667,8.035
January,1998,Shark,17.80952381,29.88888889,54.71428571,4230.15873,51.68253968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
January,2000,Shark,71.14285714,29.71428571,8.142857143,1728.571429,39.85714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
January,2001,Shark,4.063492063,19.16666667,44.96825397,1204.761905,21.61111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
January,2002,Shark,3.650793651,17.47619048,42.47619048,3760.31746,26.42857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
January,2002,Taylor,4.723404255,27.65957447,56.38297872,5119.148936,39.61702128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
January,2005,Shark,54.28571429,33.92857143,7.142857143,339.2857143,19.78571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
July,1996,Shark,23.65873016,28.48015873,22.34126984,2187.420635,44.06349206,algivore,0.457223367,0.065317623,2.566666667,1.052,0.742666667,0.309333333,1.420333333,62.391,2.472,59.91933333,0.748666667,0.079333333,3.349333333,1202.361,6.433333333,6.433333333,29.9,29.83333333,4.933333333,4.866666667,5.433333333,NA
July,1996,Shark,23.65873016,28.48015873,22.34126984,2187.420635,44.06349206,detrivore,28.59400289,4.08485755,2.566666667,1.052,0.742666667,0.309333333,1.420333333,62.391,2.472,59.91933333,0.748666667,0.079333333,3.349333333,1202.361,6.433333333,6.433333333,29.9,29.83333333,4.933333333,4.866666667,5.433333333,NA
July,1996,Shark,23.65873016,28.48015873,22.34126984,2187.420635,44.06349206,omnivore,0.529902589,0.075700369,2.566666667,1.052,0.742666667,0.309333333,1.420333333,62.391,2.472,59.91933333,0.748666667,0.079333333,3.349333333,1202.361,6.433333333,6.433333333,29.9,29.83333333,4.933333333,4.866666667,5.433333333,NA
July,1996,Shark,23.65873016,28.48015873,22.34126984,2187.420635,44.06349206,invertivore,3.915421567,0.559345938,2.566666667,1.052,0.742666667,0.309333333,1.420333333,62.391,2.472,59.91933333,0.748666667,0.079333333,3.349333333,1202.361,6.433333333,6.433333333,29.9,29.83333333,4.933333333,4.866666667,5.433333333,NA
July,1996,Shark,23.65873016,28.48015873,22.34126984,2187.420635,44.06349206,planktivore,0.26199663,0.037428095,2.566666667,1.052,0.742666667,0.309333333,1.420333333,62.391,2.472,59.91933333,0.748666667,0.079333333,3.349333333,1202.361,6.433333333,6.433333333,29.9,29.83333333,4.933333333,4.866666667,5.433333333,NA
July,1996,Taylor,17.81318681,36.17582418,24.53846154,4165.934066,48.51648352,invertivore,3.123700213,0.446242874,2.083333333,0.748666667,0.517666667,0.231,4.609,54.68416667,5.357333333,49.327,0.4215,0.058666667,1.380666667,882.1703333,21.15,21.31666667,30.53333333,30.46666667,6.133333333,6.25,4.88,NA
July,1996,Taylor,17.81318681,36.17582418,24.53846154,4165.934066,48.51648352,omnivore,0.449425114,0.064203588,2.083333333,0.748666667,0.517666667,0.231,4.609,54.68416667,5.357333333,49.327,0.4215,0.058666667,1.380666667,882.1703333,21.15,21.31666667,30.53333333,30.46666667,6.133333333,6.25,4.88,NA
July,1996,Taylor,17.81318681,36.17582418,24.53846154,4165.934066,48.51648352,algivore,0.027648064,0.003949722,2.083333333,0.748666667,0.517666667,0.231,4.609,54.68416667,5.357333333,49.327,0.4215,0.058666667,1.380666667,882.1703333,21.15,21.31666667,30.53333333,30.46666667,6.133333333,6.25,4.88,NA
July,1996,Taylor,17.81318681,36.17582418,24.53846154,4165.934066,48.51648352,detrivore,0.070656067,0.010093727,2.083333333,0.748666667,0.517666667,0.231,4.609,54.68416667,5.357333333,49.327,0.4215,0.058666667,1.380666667,882.1703333,21.15,21.31666667,30.53333333,30.46666667,6.133333333,6.25,4.88,NA
July,1996,Taylor,17.81318681,36.17582418,24.53846154,4165.934066,48.51648352,planktivore,0.202208565,0.02888693,2.083333333,0.748666667,0.517666667,0.231,4.609,54.68416667,5.357333333,49.327,0.4215,0.058666667,1.380666667,882.1703333,21.15,21.31666667,30.53333333,30.46666667,6.133333333,6.25,4.88,NA
July,1996,Taylor,17.81318681,36.17582418,24.53846154,4165.934066,48.51648352,piscivore,0.26266382,0.0375234,2.083333333,0.748666667,0.517666667,0.231,4.609,54.68416667,5.357333333,49.327,0.4215,0.058666667,1.380666667,882.1703333,21.15,21.31666667,30.53333333,30.46666667,6.133333333,6.25,4.88,NA
July,1997,Shark,16.76984127,27.44444444,56.65873016,3907.460317,49.75396825,detrivore,1.227393158,0.17534188,2.566666667,1.864333333,1.626,0.238666667,0.895333333,42.35166667,2.759333333,39.59266667,0.505,0.045333333,3.943666667,1081.993333,5.866666667,5.866666667,29.73333333,29.76666667,3.766666667,3.9,1.713333333,NA
July,1997,Shark,16.76984127,27.44444444,56.65873016,3907.460317,49.75396825,piscivore,0.46229354,0.06604193,2.566666667,1.864333333,1.626,0.238666667,0.895333333,42.35166667,2.759333333,39.59266667,0.505,0.045333333,3.943666667,1081.993333,5.866666667,5.866666667,29.73333333,29.76666667,3.766666667,3.9,1.713333333,NA
July,1997,Shark,16.76984127,27.44444444,56.65873016,3907.460317,49.75396825,invertivore,7.752040078,1.107434296,2.566666667,1.864333333,1.626,0.238666667,0.895333333,42.35166667,2.759333333,39.59266667,0.505,0.045333333,3.943666667,1081.993333,5.866666667,5.866666667,29.73333333,29.76666667,3.766666667,3.9,1.713333333,NA
July,1997,Shark,16.76984127,27.44444444,56.65873016,3907.460317,49.75396825,omnivore,0.818744158,0.116963452,2.566666667,1.864333333,1.626,0.238666667,0.895333333,42.35166667,2.759333333,39.59266667,0.505,0.045333333,3.943666667,1081.993333,5.866666667,5.866666667,29.73333333,29.76666667,3.766666667,3.9,1.713333333,NA
July,1997,Shark,16.76984127,27.44444444,56.65873016,3907.460317,49.75396825,algivore,1.267986853,0.181140979,2.566666667,1.864333333,1.626,0.238666667,0.895333333,42.35166667,2.759333333,39.59266667,0.505,0.045333333,3.943666667,1081.993333,5.866666667,5.866666667,29.73333333,29.76666667,3.766666667,3.9,1.713333333,NA
July,1997,Taylor,7.557692308,31.59615385,7.326923077,1408.653846,56.75,piscivore,0.20996444,0.02999492,2.083333333,2.628166667,2.213666667,0.414833333,5.2515,53.178,7.8795,45.29916667,0.3645,0.032333333,0.976166667,751.927,20.13333333,20.28333333,30.33333333,30.46666667,5.733333333,5.316666667,7.5,NA
July,1997,Taylor,7.557692308,31.59615385,7.326923077,1408.653846,56.75,planktivore,0.005436225,0.000776605,2.083333333,2.628166667,2.213666667,0.414833333,5.2515,53.178,7.8795,45.29916667,0.3645,0.032333333,0.976166667,751.927,20.13333333,20.28333333,30.33333333,30.46666667,5.733333333,5.316666667,7.5,NA
July,1997,Taylor,7.557692308,31.59615385,7.326923077,1408.653846,56.75,detrivore,0.154663988,0.022094855,2.083333333,2.628166667,2.213666667,0.414833333,5.2515,53.178,7.8795,45.29916667,0.3645,0.032333333,0.976166667,751.927,20.13333333,20.28333333,30.33333333,30.46666667,5.733333333,5.316666667,7.5,NA
July,1997,Taylor,7.557692308,31.59615385,7.326923077,1408.653846,56.75,invertivore,2.089865355,0.299424826,2.083333333,2.628166667,2.213666667,0.414833333,5.2515,53.178,7.8795,45.29916667,0.3645,0.032333333,0.976166667,751.927,20.13333333,20.28333333,30.33333333,30.46666667,5.733333333,5.316666667,7.5,NA
July,1997,Taylor,7.557692308,31.59615385,7.326923077,1408.653846,56.75,omnivore,0.281371504,0.040195928,2.083333333,2.628166667,2.213666667,0.414833333,5.2515,53.178,7.8795,45.29916667,0.3645,0.032333333,0.976166667,751.927,20.13333333,20.28333333,30.33333333,30.46666667,5.733333333,5.316666667,7.5,NA
July,1997,Taylor,7.557692308,31.59615385,7.326923077,1408.653846,56.75,algivore,0.025822833,0.003688977,2.083333333,2.628166667,2.213666667,0.414833333,5.2515,53.178,7.8795,45.29916667,0.3645,0.032333333,0.976166667,751.927,20.13333333,20.28333333,30.33333333,30.46666667,5.733333333,5.316666667,7.5,NA
July,1998,Shark,34.53968254,32.92063492,65.05555556,4151.587302,35.65079365,omnivore,0.749998749,0.107142678,2.566666667,0.913333333,0.738666667,0.175333333,0.677666667,54.723,1.591,53.132,0.783666667,0.050333333,3.683,1144.368,18.56666667,18.7,32.06666667,32.06666667,5.566666667,6,1.7,NA
July,1998,Shark,34.53968254,32.92063492,65.05555556,4151.587302,35.65079365,planktivore,0.27273914,0.03896273,2.566666667,0.913333333,0.738666667,0.175333333,0.677666667,54.723,1.591,53.132,0.783666667,0.050333333,3.683,1144.368,18.56666667,18.7,32.06666667,32.06666667,5.566666667,6,1.7,NA
July,1998,Shark,34.53968254,32.92063492,65.05555556,4151.587302,35.65079365,invertivore,4.650997611,0.664428232,2.566666667,0.913333333,0.738666667,0.175333333,0.677666667,54.723,1.591,53.132,0.783666667,0.050333333,3.683,1144.368,18.56666667,18.7,32.06666667,32.06666667,5.566666667,6,1.7,NA
July,1998,Shark,34.53968254,32.92063492,65.05555556,4151.587302,35.65079365,piscivore,0.64669626,0.09238518,2.566666667,0.913333333,0.738666667,0.175333333,0.677666667,54.723,1.591,53.132,0.783666667,0.050333333,3.683,1144.368,18.56666667,18.7,32.06666667,32.06666667,5.566666667,6,1.7,NA
July,1998,Shark,34.53968254,32.92063492,65.05555556,4151.587302,35.65079365,algivore,1.440464667,0.205780668,2.566666667,0.913333333,0.738666667,0.175333333,0.677666667,54.723,1.591,53.132,0.783666667,0.050333333,3.683,1144.368,18.56666667,18.7,32.06666667,32.06666667,5.566666667,6,1.7,NA
July,1998,Shark,34.53968254,32.92063492,65.05555556,4151.587302,35.65079365,detrivore,0.858562185,0.122651735,2.566666667,0.913333333,0.738666667,0.175333333,0.677666667,54.723,1.591,53.132,0.783666667,0.050333333,3.683,1144.368,18.56666667,18.7,32.06666667,32.06666667,5.566666667,6,1.7,NA
July,1998,Taylor,43.02197802,43.67032967,36.06593407,3433.516484,34.95604396,invertivore,3.362695012,0.481818209,2.083333333,0.517833333,0.401166667,0.116833333,2.594333333,44.41816667,3.112,41.30633333,0.290666667,0.017,1.674666667,744.0901667,31.18333333,32.03333333,29.73333333,30.06666667,4.866666667,4.516666667,2.275,NA
July,1998,Taylor,43.02197802,43.67032967,36.06593407,3433.516484,34.95604396,detrivore,0.04756266,0.006794665,2.083333333,0.517833333,0.401166667,0.116833333,2.594333333,44.41816667,3.112,41.30633333,0.290666667,0.017,1.674666667,744.0901667,31.18333333,32.03333333,29.73333333,30.06666667,4.866666667,4.516666667,2.275,NA
July,1998,Taylor,43.02197802,43.67032967,36.06593407,3433.516484,34.95604396,omnivore,0.572415079,0.082357614,2.083333333,0.517833333,0.401166667,0.116833333,2.594333333,44.41816667,3.112,41.30633333,0.290666667,0.017,1.674666667,744.0901667,31.18333333,32.03333333,29.73333333,30.06666667,4.866666667,4.516666667,2.275,NA
July,1998,Taylor,43.02197802,43.67032967,36.06593407,3433.516484,34.95604396,algivore,0.102755885,0.014679413,2.083333333,0.517833333,0.401166667,0.116833333,2.594333333,44.41816667,3.112,41.30633333,0.290666667,0.017,1.674666667,744.0901667,31.18333333,32.03333333,29.73333333,30.06666667,4.866666667,4.516666667,2.275,NA
July,1998,Taylor,43.02197802,43.67032967,36.06593407,3433.516484,34.95604396,planktivore,0.209642403,0.029948913,2.083333333,0.517833333,0.401166667,0.116833333,2.594333333,44.41816667,3.112,41.30633333,0.290666667,0.017,1.674666667,744.0901667,31.18333333,32.03333333,29.73333333,30.06666667,4.866666667,4.516666667,2.275,NA
July,1999,Shark,5.142857143,23.78571429,59.65079365,3310.674603,51.57936508,algivore,0.92632766,0.132332521,2.566666667,1.164333333,0.990333333,0.174666667,0.764333333,49.73333333,1.928666667,47.80466667,0.589666667,-3332.987333,1.971,976.1876667,12.9,13.2,31.96666667,31.83333333,3.266666667,3.266666667,0.76,NA
July,1999,Shark,5.142857143,23.78571429,59.65079365,3310.674603,51.57936508,detrivore,0.828680505,0.118382925,2.566666667,1.164333333,0.990333333,0.174666667,0.764333333,49.73333333,1.928666667,47.80466667,0.589666667,-3332.987333,1.971,976.1876667,12.9,13.2,31.96666667,31.83333333,3.266666667,3.266666667,0.76,NA
July,1999,Shark,5.142857143,23.78571429,59.65079365,3310.674603,51.57936508,omnivore,0.586271968,0.083753137,2.566666667,1.164333333,0.990333333,0.174666667,0.764333333,49.73333333,1.928666667,47.80466667,0.589666667,-3332.987333,1.971,976.1876667,12.9,13.2,31.96666667,31.83333333,3.266666667,3.266666667,0.76,NA
July,1999,Shark,5.142857143,23.78571429,59.65079365,3310.674603,51.57936508,piscivore,5.56481309,0.7949733,2.566666667,1.164333333,0.990333333,0.174666667,0.764333333,49.73333333,1.928666667,47.80466667,0.589666667,-3332.987333,1.971,976.1876667,12.9,13.2,31.96666667,31.83333333,3.266666667,3.266666667,0.76,NA
July,1999,Shark,5.142857143,23.78571429,59.65079365,3310.674603,51.57936508,invertivore,24.51334147,3.501905924,2.566666667,1.164333333,0.990333333,0.174666667,0.764333333,49.73333333,1.928666667,47.80466667,0.589666667,-3332.987333,1.971,976.1876667,12.9,13.2,31.96666667,31.83333333,3.266666667,3.266666667,0.76,NA
July,1999,Taylor,4.967032967,36.03296703,65.6043956,1419.78022,38,invertivore,1.988008916,0.284001273,2.083333333,1.0415,0.691,0.3505,4.6035,48.805,5.644833333,43.16033333,0.368666667,-1666.431167,0.762333333,790.9375,30.61666667,30.63333333,29.65,29.68333333,6.1,5.9,2.231666667,NA
July,1999,Taylor,4.967032967,36.03296703,65.6043956,1419.78022,38,omnivore,0.02580629,0.003686611,2.083333333,1.0415,0.691,0.3505,4.6035,48.805,5.644833333,43.16033333,0.368666667,-1666.431167,0.762333333,790.9375,30.61666667,30.63333333,29.65,29.68333333,6.1,5.9,2.231666667,NA
July,1999,Taylor,4.967032967,36.03296703,65.6043956,1419.78022,38,piscivore,0.92682991,0.13240427,2.083333333,1.0415,0.691,0.3505,4.6035,48.805,5.644833333,43.16033333,0.368666667,-1666.431167,0.762333333,790.9375,30.61666667,30.63333333,29.65,29.68333333,6.1,5.9,2.231666667,NA
July,1999,Taylor,4.967032967,36.03296703,65.6043956,1419.78022,38,planktivore,0.04121594,0.00588799,2.083333333,1.0415,0.691,0.3505,4.6035,48.805,5.644833333,43.16033333,0.368666667,-1666.431167,0.762333333,790.9375,30.61666667,30.63333333,29.65,29.68333333,6.1,5.9,2.231666667,NA
July,1999,Taylor,4.967032967,36.03296703,65.6043956,1419.78022,38,detrivore,0.228444163,0.032634877,2.083333333,1.0415,0.691,0.3505,4.6035,48.805,5.644833333,43.16033333,0.368666667,-1666.431167,0.762333333,790.9375,30.61666667,30.63333333,29.65,29.68333333,6.1,5.9,2.231666667,NA
July,2000,Shark,13.12698413,29.80952381,21.82539683,1831.031746,35.00793651,algivore,1.181193856,0.168741979,2.566666667,1.782666667,1.668666667,0.114333333,0.175666667,28.34,1.958,26.382,0.594666667,0.110666667,1.660666667,1131.326667,16.8,17.26666667,31.7,31.63333333,5.5,5.433333333,1.43,NA
July,2000,Shark,13.12698413,29.80952381,21.82539683,1831.031746,35.00793651,piscivore,0.113122935,0.016160415,2.566666667,1.782666667,1.668666667,0.114333333,0.175666667,28.34,1.958,26.382,0.594666667,0.110666667,1.660666667,1131.326667,16.8,17.26666667,31.7,31.63333333,5.5,5.433333333,1.43,NA
July,2000,Shark,13.12698413,29.80952381,21.82539683,1831.031746,35.00793651,omnivore,0.534724729,0.076389248,2.566666667,1.782666667,1.668666667,0.114333333,0.175666667,28.34,1.958,26.382,0.594666667,0.110666667,1.660666667,1131.326667,16.8,17.26666667,31.7,31.63333333,5.5,5.433333333,1.43,NA
July,2000,Shark,13.12698413,29.80952381,21.82539683,1831.031746,35.00793651,detrivore,0.283947175,0.040563882,2.566666667,1.782666667,1.668666667,0.114333333,0.175666667,28.34,1.958,26.382,0.594666667,0.110666667,1.660666667,1131.326667,16.8,17.26666667,31.7,31.63333333,5.5,5.433333333,1.43,NA
July,2000,Shark,13.12698413,29.80952381,21.82539683,1831.031746,35.00793651,invertivore,8.331457066,1.190208148,2.566666667,1.782666667,1.668666667,0.114333333,0.175666667,28.34,1.958,26.382,0.594666667,0.110666667,1.660666667,1131.326667,16.8,17.26666667,31.7,31.63333333,5.5,5.433333333,1.43,NA
July,2000,Taylor,11.3956044,35.85714286,57.43956044,2065.934066,30.36263736,piscivore,0.06272842,0.0089612,2.083333333,2.012333333,1.946666667,0.065666667,1.317666667,22.934,3.329833333,19.60416667,0.4105,0.140333333,0.6335,742.9273333,32.51666667,29.76666667,31.88333333,31.86666667,5.116666667,5.433333333,2.286666667,NA
July,2000,Taylor,11.3956044,35.85714286,57.43956044,2065.934066,30.36263736,detrivore,0.267196218,0.038170888,2.083333333,2.012333333,1.946666667,0.065666667,1.317666667,22.934,3.329833333,19.60416667,0.4105,0.140333333,0.6335,742.9273333,32.51666667,29.76666667,31.88333333,31.86666667,5.116666667,5.433333333,2.286666667,NA
July,2000,Taylor,11.3956044,35.85714286,57.43956044,2065.934066,30.36263736,omnivore,0.681377281,0.097339611,2.083333333,2.012333333,1.946666667,0.065666667,1.317666667,22.934,3.329833333,19.60416667,0.4105,0.140333333,0.6335,742.9273333,32.51666667,29.76666667,31.88333333,31.86666667,5.116666667,5.433333333,2.286666667,NA
July,2000,Taylor,11.3956044,35.85714286,57.43956044,2065.934066,30.36263736,invertivore,1.48346768,0.211923951,2.083333333,2.012333333,1.946666667,0.065666667,1.317666667,22.934,3.329833333,19.60416667,0.4105,0.140333333,0.6335,742.9273333,32.51666667,29.76666667,31.88333333,31.86666667,5.116666667,5.433333333,2.286666667,NA
July,2000,Taylor,11.3956044,35.85714286,57.43956044,2065.934066,30.36263736,algivore,0.135217123,0.019316733,2.083333333,2.012333333,1.946666667,0.065666667,1.317666667,22.934,3.329833333,19.60416667,0.4105,0.140333333,0.6335,742.9273333,32.51666667,29.76666667,31.88333333,31.86666667,5.116666667,5.433333333,2.286666667,NA
July,2001,Shark,9.317460317,25.70238095,12.93650794,196.8253968,23.27777778,invertivore,0.473070647,0.067581525,2.8,2.274,1.9855,0.289,1.6475,43.3765,3.9215,39.4545,0.5,0.0905,2.024,1524.896,9.75,11.1,31.55,31.25,1.35,1.3,1.575,NA
July,2001,Shark,9.317460317,25.70238095,12.93650794,196.8253968,23.27777778,algivore,0.608929239,0.08698989,2.8,2.274,1.9855,0.289,1.6475,43.3765,3.9215,39.4545,0.5,0.0905,2.024,1524.896,9.75,11.1,31.55,31.25,1.35,1.3,1.575,NA
July,2001,Shark,9.317460317,25.70238095,12.93650794,196.8253968,23.27777778,piscivore,0.0150175,0.00214536,2.8,2.274,1.9855,0.289,1.6475,43.3765,3.9215,39.4545,0.5,0.0905,2.024,1524.896,9.75,11.1,31.55,31.25,1.35,1.3,1.575,NA
July,2001,Shark,9.317460317,25.70238095,12.93650794,196.8253968,23.27777778,omnivore,0.050151065,0.007164435,2.8,2.274,1.9855,0.289,1.6475,43.3765,3.9215,39.4545,0.5,0.0905,2.024,1524.896,9.75,11.1,31.55,31.25,1.35,1.3,1.575,NA
July,2001,Taylor,4.983333333,23.61666667,50.96666667,838.3333333,37.16666667,algivore,0.109984073,0.01571201,2.02,0.3452,0.2068,0.1384,1.1542,32.669,1.499,31.17,0.2684,0.0244,0.5966,632.3126,39.22,39.22,30.24,30.18,6.2,6.32,4.678,NA
July,2001,Taylor,4.983333333,23.61666667,50.96666667,838.3333333,37.16666667,invertivore,0.735947896,0.105135417,2.02,0.3452,0.2068,0.1384,1.1542,32.669,1.499,31.17,0.2684,0.0244,0.5966,632.3126,39.22,39.22,30.24,30.18,6.2,6.32,4.678,NA
July,2001,Taylor,4.983333333,23.61666667,50.96666667,838.3333333,37.16666667,omnivore,0.092600685,0.013228675,2.02,0.3452,0.2068,0.1384,1.1542,32.669,1.499,31.17,0.2684,0.0244,0.5966,632.3126,39.22,39.22,30.24,30.18,6.2,6.32,4.678,NA
July,2002,Shark,11.26984127,28.05555556,29.23809524,1343.968254,48.52380952,piscivore,0.02282476,0.00326068,2.566666667,0.699666667,0.545333333,0.154333333,0.733666667,24.23966667,1.433333333,22.80633333,0.754333333,0.032666667,4.332,988.8196667,6.156666667,7.19,28.88666667,28.71333333,5.923333333,5.996666667,2.863333333,7.553333333
July,2002,Shark,11.26984127,28.05555556,29.23809524,1343.968254,48.52380952,algivore,0.150245202,0.0214636,2.566666667,0.699666667,0.545333333,0.154333333,0.733666667,24.23966667,1.433333333,22.80633333,0.754333333,0.032666667,4.332,988.8196667,6.156666667,7.19,28.88666667,28.71333333,5.923333333,5.996666667,2.863333333,7.553333333
July,2002,Shark,11.26984127,28.05555556,29.23809524,1343.968254,48.52380952,omnivore,0.079752258,0.011393178,2.566666667,0.699666667,0.545333333,0.154333333,0.733666667,24.23966667,1.433333333,22.80633333,0.754333333,0.032666667,4.332,988.8196667,6.156666667,7.19,28.88666667,28.71333333,5.923333333,5.996666667,2.863333333,7.553333333
July,2002,Shark,11.26984127,28.05555556,29.23809524,1343.968254,48.52380952,invertivore,1.462088266,0.208869746,2.566666667,0.699666667,0.545333333,0.154333333,0.733666667,24.23966667,1.433333333,22.80633333,0.754333333,0.032666667,4.332,988.8196667,6.156666667,7.19,28.88666667,28.71333333,5.923333333,5.996666667,2.863333333,7.553333333
July,2002,Shark,11.26984127,28.05555556,29.23809524,1343.968254,48.52380952,detrivore,0.564959946,0.080708564,2.566666667,0.699666667,0.545333333,0.154333333,0.733666667,24.23966667,1.433333333,22.80633333,0.754333333,0.032666667,4.332,988.8196667,6.156666667,7.19,28.88666667,28.71333333,5.923333333,5.996666667,2.863333333,7.553333333
July,2002,Taylor,5.593406593,27.21978022,37.87912088,1052.197802,54.05494505,omnivore,0.178019788,0.0254314,2.083333333,1.3675,1.195666667,0.171666667,3.417666667,14.35216667,4.785333333,9.5665,0.304666667,0.068166667,2.046,649.1078333,22.39333333,22.805,28.185,28.13166667,4.826666667,4.7,3.598333333,8.141666667
July,2002,Taylor,5.593406593,27.21978022,37.87912088,1052.197802,54.05494505,invertivore,0.237443652,0.033920522,2.083333333,1.3675,1.195666667,0.171666667,3.417666667,14.35216667,4.785333333,9.5665,0.304666667,0.068166667,2.046,649.1078333,22.39333333,22.805,28.185,28.13166667,4.826666667,4.7,3.598333333,8.141666667
July,2002,Taylor,5.593406593,27.21978022,37.87912088,1052.197802,54.05494505,detrivore,0.14349896,0.02049985,2.083333333,1.3675,1.195666667,0.171666667,3.417666667,14.35216667,4.785333333,9.5665,0.304666667,0.068166667,2.046,649.1078333,22.39333333,22.805,28.185,28.13166667,4.826666667,4.7,3.598333333,8.141666667
July,2003,Shark,21.93650794,25.23809524,48.41269841,3197.420635,45.63492063,algivore,0.430031241,0.061433034,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,21.93650794,25.23809524,48.41269841,3197.420635,45.63492063,omnivore,0.463226157,0.066175166,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,21.93650794,25.23809524,48.41269841,3197.420635,45.63492063,detrivore,3.015770734,0.43082439,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,21.93650794,25.23809524,48.41269841,3197.420635,45.63492063,planktivore,0.35343261,0.050490378,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,21.93650794,25.23809524,48.41269841,3197.420635,45.63492063,piscivore,14.81760684,2.116800982,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,21.93650794,25.23809524,48.41269841,3197.420635,45.63492063,invertivore,7.352118936,1.050302706,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Taylor,18.77142857,33.17142857,44.92857143,3755,42.94285714,piscivore,0.85422979,0.12203282,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,18.77142857,33.17142857,44.92857143,3755,42.94285714,planktivore,0.111918666,0.015988376,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,18.77142857,33.17142857,44.92857143,3755,42.94285714,detrivore,0.239550438,0.03422149,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,18.77142857,33.17142857,44.92857143,3755,42.94285714,omnivore,1.197140343,0.17102005,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,18.77142857,33.17142857,44.92857143,3755,42.94285714,invertivore,1.594980738,0.179152661,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2004,Shark,18.52702703,26.78378378,84.64864865,2288.513514,19.16216216,omnivore,0.418831592,0.060750942,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
