Month,Year,Area,SpeciesName,CommonName,FunctionalGroup,TotalSpeciesWeight,SpeciesBiomass,DEPTH,NOX,NO3,NO2,NH4,TN,DIN,TON,TP,SRP,CHLA,TOC,SAL_S,SAL_B,TEMP_S,TEMP_B,DO_S,DO_B,TURB,pH
July,2003,Shark,Belonesox belizanus,Pike topminnow,piscivore,2.137804588,0.305400657,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,Noturus gyrinus,Tadpole madtom,invertivore,0.133507352,0.019072478,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,Enneacanthus gloriosus,Blue spotted sunfish,planktivore,0.31256712,0.044652448,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,Lepomis gulosus,Warmouth,piscivore,1.73295154,0.247564505,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,Fundulus confluentus,Marsh killifish,invertivore,0.641383435,0.091626205,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,Lucania goodei,Bluefin killifish,omnivore,0.463226157,0.066175166,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,Gambusia holbrooki,Eastern mosquitofish,invertivore,0.201029664,0.028718524,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,Esox americanus,American pickerel,piscivore,10.94685071,1.56383582,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,Labidesthes sicculus,Brook silverside,planktivore,0.04086549,0.00583793,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,Ameiurus natalis,Yellow bullhead,invertivore,1.72583068,0.24654724,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,Cichlasoma bimaculatum,Black acara,invertivore,0.1047448,0.01496354,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,Lepomis punctatus,Spotted sunfish,invertivore,1.48591043,0.212272918,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,Jordanella floridae,Flagfish,invertivore,0.382915773,0.054702254,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,Heterandria formosa,Least killifish,invertivore,0.170284184,0.024326312,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Shark,Cichlasoma urophthalmus,Mayan cichlid,detrivore,3.015770734,0.43082439,2.566666667,0.759,0.586,0.173333333,0.827,35.74,1.586,34.154,0.335,0.064666667,2.138666667,959.7636667,10.65666667,10.74666667,30.74666667,30.68333333,4.37,3.81,1.12,7.546666667
July,2003,Taylor,Heterandria formosa,Least killifish,invertivore,0.00491496,0.000702137,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Labidesthes sicculus,Brook silverside,planktivore,0.009911486,0.001415926,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Lucania goodei,Bluefin killifish,omnivore,0.527603989,0.075372,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Cichlasoma urophthalmus,Mayan cichlid,detrivore,0.239550438,0.03422149,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Fundulus confluentus,Marsh killifish,invertivore,0.255852436,0.036550349,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Lepomis marginatus,Dollar sunfish,invertivore,0.0772109,0.01103013,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Cyprinodon variegatus,Sheepshed minnow,omnivore,0.669536353,0.09564805,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Belonesox belizanus,Pike topminnow,piscivore,0.56888604,0.08126943,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Elassoma evergladei,Everglades pygmy sunfish,invertivore,0.298303077,0.042614726,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Lepomis gulosus,Warmouth,piscivore,0.28534375,0.04076339,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Jordanella floridae,Flagfish,invertivore,0.143305913,0.020472273,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Enneacanthus gloriosus,Blue spotted sunfish,planktivore,0.10200718,0.01457245,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Fundulus chrysotus,Golden topminnow,invertivore,0.201672088,0.028810297,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Ameiurus natalis,Yellow bullhead,invertivore,0.119181115,0.017025875,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Gambusia holbrooki,Eastern mosquitofish,invertivore,0.051620969,0.007374425,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2003,Taylor,Cichlasoma bimaculatum,Black acara,invertivore,0.44291928,0.01457245,2.083333333,1.06,0.887333333,0.173,3.1175,30.13783333,4.1775,25.96066667,0.2355,0.099666667,0.723333333,626.0938333,25.19666667,25.46666667,29.71333333,29.70333333,5.666666667,5.736666667,3.706666667,8.115
July,2004,Shark,Fundulus chrysotus,Golden topminnow,invertivore,0.36218032,0.05278335,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
July,2004,Shark,Ameiurus natalis,Yellow bullhead,invertivore,6.06892981,0.86698997,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
July,2004,Shark,Cichlasoma urophthalmus,Mayan cichlid,detrivore,0.39452239,0.05636034,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
July,2004,Shark,Elassoma evergladei,Everglades pygmy sunfish,invertivore,0.113281867,0.016183123,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
July,2004,Shark,Lepomis punctatus,Spotted sunfish,invertivore,3.60205945,0.51457992,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
July,2004,Shark,Noturus gyrinus,Tadpole madtom,invertivore,0.47837551,0.06833936,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
July,2004,Shark,Jordanella floridae,Flagfish,invertivore,0.21283187,0.033211696,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
July,2004,Shark,Enneacanthus gloriosus,Blue spotted sunfish,planktivore,0.611958688,0.087422668,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
July,2004,Shark,Poecilia latipinna,Sailfin molly,algivore,0.054182045,0.00774029,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
July,2004,Shark,Heterandria formosa,Least killifish,invertivore,0.068021157,0.009717307,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
July,2004,Shark,Lepomis marginatus,Dollar sunfish,invertivore,0.501326445,0.07161806,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
July,2004,Shark,Gambusia holbrooki,Eastern mosquitofish,invertivore,0.116743442,0.016677636,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
July,2004,Shark,Fundulus confluentus,Marsh killifish,invertivore,0.0069,0.00098571,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
July,2004,Shark,Lucania goodei,Bluefin killifish,omnivore,0.418831592,0.060750942,2.566666667,0.928,0.763333333,0.164666667,0.877,38.564,1.805,36.75966667,0.292666667,0.036333333,2.49,1272.924667,19.49666667,20.44666667,30.76666667,29.73666667,5.2,5.4,1.493333333,7.836666667
March,2000,Shark,Amia calva,Bowfin,piscivore,0.02438867,0.32419949,2.566666667,2.279333333,2.209333333,0.077333333,0.729333333,34.97733333,3.008666667,31.96866667,0.574,0.029333333,3.829333333,1160.340333,13,13.26666667,24.2,23.93333333,7.933333333,7.966666667,2.52,NA
May,1996,Taylor,Lucania goodei,Bluefin killifish,omnivore,1.062545613,0.151792233,2.083333333,0.5525,0.422833333,0.130333333,1.855666667,48.02966667,2.408166667,45.6215,0.3565,0.053666667,0.809,632.5591667,29.83333333,29.83333333,26.93333333,26.91666667,6.683333333,6.8,10.2,NA
May,1996,Taylor,Elassoma evergladei,Everglades pygmy sunfish,invertivore,0.06513098,0.00930443,2.083333333,0.5525,0.422833333,0.130333333,1.855666667,48.02966667,2.408166667,45.6215,0.3565,0.053666667,0.809,632.5591667,29.83333333,29.83333333,26.93333333,26.91666667,6.683333333,6.8,10.2,NA
May,1996,Taylor,Gambusia holbrooki,Eastern mosquitofish,invertivore,0.1046115,0.014944497,2.083333333,0.5525,0.422833333,0.130333333,1.855666667,48.02966667,2.408166667,45.6215,0.3565,0.053666667,0.809,632.5591667,29.83333333,29.83333333,26.93333333,26.91666667,6.683333333,6.8,10.2,NA
May,1996,Taylor,Jordanella floridae,Flagfish,invertivore,0.1968319,0.02811884,2.083333333,0.5525,0.422833333,0.130333333,1.855666667,48.02966667,2.408166667,45.6215,0.3565,0.053666667,0.809,632.5591667,29.83333333,29.83333333,26.93333333,26.91666667,6.683333333,6.8,10.2,NA
May,1996,Taylor,Fundulus chrysotus,Golden topminnow,invertivore,0.71381998,0.101974283,2.083333333,0.5525,0.422833333,0.130333333,1.855666667,48.02966667,2.408166667,45.6215,0.3565,0.053666667,0.809,632.5591667,29.83333333,29.83333333,26.93333333,26.91666667,6.683333333,6.8,10.2,NA
May,1996,Taylor,Micropterus salmoides,Largemouth bass,piscivore,0.02558319,0.00365474,2.083333333,0.5525,0.422833333,0.130333333,1.855666667,48.02966667,2.408166667,45.6215,0.3565,0.053666667,0.809,632.5591667,29.83333333,29.83333333,26.93333333,26.91666667,6.683333333,6.8,10.2,NA
May,1996,Taylor,Fundulus similis,Longnose killifish,invertivore,NA,NA,2.083333333,0.5525,0.422833333,0.130333333,1.855666667,48.02966667,2.408166667,45.6215,0.3565,0.053666667,0.809,632.5591667,29.83333333,29.83333333,26.93333333,26.91666667,6.683333333,6.8,10.2,NA
May,1996,Taylor,Enneacanthus gloriosus,Blue spotted sunfish,planktivore,0.21768717,0.03109817,2.083333333,0.5525,0.422833333,0.130333333,1.855666667,48.02966667,2.408166667,45.6215,0.3565,0.053666667,0.809,632.5591667,29.83333333,29.83333333,26.93333333,26.91666667,6.683333333,6.8,10.2,NA
October,1996,Shark,Fundulus chrysotus,Golden topminnow,invertivore,0.317117842,0.045302549,2.566666667,1.224,1.034666667,0.189333333,0.469666667,59.845,1.693333333,58.152,0.516,0.055333333,1.792,1164.444667,8.466666667,8.566666667,25.73333333,25.7,4.766666667,4.833333333,2.816666667,NA
October,1996,Shark,Notropis petersoni,Coastal shiner,planktivore,0.05671623,0.00810232,2.566666667,1.224,1.034666667,0.189333333,0.469666667,59.845,1.693333333,58.152,0.516,0.055333333,1.792,1164.444667,8.466666667,8.566666667,25.73333333,25.7,4.766666667,4.833333333,2.816666667,NA
October,1996,Shark,Lucania goodei,Bluefin killifish,omnivore,0.935154821,0.133593547,2.566666667,1.224,1.034666667,0.189333333,0.469666667,59.845,1.693333333,58.152,0.516,0.055333333,1.792,1164.444667,8.466666667,8.566666667,25.73333333,25.7,4.766666667,4.833333333,2.816666667,NA
October,1996,Shark,Lepomis punctatus,Spotted sunfish,invertivore,0.97192823,0.13884689,2.566666667,1.224,1.034666667,0.189333333,0.469666667,59.845,1.693333333,58.152,0.516,0.055333333,1.792,1164.444667,8.466666667,8.566666667,25.73333333,25.7,4.766666667,4.833333333,2.816666667,NA
October,1996,Shark,Elassoma evergladei,Everglades pygmy sunfish,invertivore,0.04439857,0.006342655,2.566666667,1.224,1.034666667,0.189333333,0.469666667,59.845,1.693333333,58.152,0.516,0.055333333,1.792,1164.444667,8.466666667,8.566666667,25.73333333,25.7,4.766666667,4.833333333,2.816666667,NA
October,1996,Shark,Erimyzon sucetta,Lake chubsucker,invertivore,0.724714853,0.103530693,2.566666667,1.224,1.034666667,0.189333333,0.469666667,59.845,1.693333333,58.152,0.516,0.055333333,1.792,1164.444667,8.466666667,8.566666667,25.73333333,25.7,4.766666667,4.833333333,2.816666667,NA
October,1996,Shark,Ameiurus natalis,Yellow bullhead,invertivore,0.566804397,0.080972057,2.566666667,1.224,1.034666667,0.189333333,0.469666667,59.845,1.693333333,58.152,0.516,0.055333333,1.792,1164.444667,8.466666667,8.566666667,25.73333333,25.7,4.766666667,4.833333333,2.816666667,NA
October,1996,Shark,Jordanella floridae,Flagfish,invertivore,1.026458983,0.146636998,2.566666667,1.224,1.034666667,0.189333333,0.469666667,59.845,1.693333333,58.152,0.516,0.055333333,1.792,1164.444667,8.466666667,8.566666667,25.73333333,25.7,4.766666667,4.833333333,2.816666667,NA
October,1996,Shark,Heterandria formosa,Least killifish,invertivore,0.674257243,0.096322462,2.566666667,1.224,1.034666667,0.189333333,0.469666667,59.845,1.693333333,58.152,0.516,0.055333333,1.792,1164.444667,8.466666667,8.566666667,25.73333333,25.7,4.766666667,4.833333333,2.816666667,NA
October,1996,Shark,Poecilia latipinna,Sailfin molly,algivore,0.638661521,0.09123736,2.566666667,1.224,1.034666667,0.189333333,0.469666667,59.845,1.693333333,58.152,0.516,0.055333333,1.792,1164.444667,8.466666667,8.566666667,25.73333333,25.7,4.766666667,4.833333333,2.816666667,NA
October,1996,Shark,Gambusia holbrooki,Eastern mosquitofish,invertivore,0.827828564,0.118261222,2.566666667,1.224,1.034666667,0.189333333,0.469666667,59.845,1.693333333,58.152,0.516,0.055333333,1.792,1164.444667,8.466666667,8.566666667,25.73333333,25.7,4.766666667,4.833333333,2.816666667,NA
October,1996,Shark,Fundulus confluentus,Marsh killifish,invertivore,0.12083924,0.01726275,2.566666667,1.224,1.034666667,0.189333333,0.469666667,59.845,1.693333333,58.152,0.516,0.055333333,1.792,1164.444667,8.466666667,8.566666667,25.73333333,25.7,4.766666667,4.833333333,2.816666667,NA
October,1996,Taylor,Notropis petersoni,Coastal shiner,planktivore,0.04916413,0.007023445,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Lepomis gulosus,Warmouth,piscivore,0.17481682,0.02497383,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Heterandria formosa,Least killifish,invertivore,0.217003149,0.03100045,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Lepomis marginatus,Dollar sunfish,invertivore,0.12095897,0.01727985,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Fundulus seminolis,Seminole killifish,invertivore,0.11404558,0.01629223,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Fundulus confluentus,Marsh killifish,invertivore,0.238444143,0.03406345,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Enneacanthus gloriosus,Blue spotted sunfish,planktivore,0.29941757,0.04277394,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Lepomis microlophus,Redear sunfish,invertivore,0.21642402,0.03091772,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Poecilia latipinna,Sailfin molly,algivore,0.02737194,0.003910277,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Belonesox belizanus,Pike topminnow,piscivore,0.30199509,0.04314216,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Ameiurus natalis,Yellow bullhead,invertivore,0.08039323,0.01148475,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Labidesthes sicculus,Brook silverside,planktivore,0.03166455,0.00452351,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Elassoma evergladei,Everglades pygmy sunfish,invertivore,0.084974389,0.0121392,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Lucania goodei,Bluefin killifish,omnivore,0.583455824,0.083350831,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Gambusia holbrooki,Eastern mosquitofish,invertivore,0.222041208,0.031720173,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Cichlasoma urophthalmus,Mayan cichlid,detrivore,0.28017855,0.040025505,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Lepomis punctatus,Spotted sunfish,invertivore,0.143764957,0.02053785,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Jordanella floridae,Flagfish,invertivore,0.269575939,0.038510848,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1996,Taylor,Fundulus chrysotus,Golden topminnow,invertivore,0.511382882,0.073054698,2.083333333,1.560166667,1.282833333,0.277833333,6.293,56.27816667,7.853,48.42516667,0.336,0.014833333,1.906833333,728.111,21.81666667,21.83333333,24.6,24.6,6.216666667,6.183333333,10.05833333,NA
October,1997,Shark,Lucania goodei,Bluefin killifish,omnivore,0.966693546,0.138099078,2.566666667,1.365,1.223,0.143,1.187666667,63.412,2.552666667,60.85966667,0.646,0.041,2.582,1160.069667,4.6,4.666666667,28.26666667,28.26666667,7.166666667,7.2,2.08,NA
October,1997,Shark,Fundulus chrysotus,Golden topminnow,invertivore,0.710046471,0.10143521,2.566666667,1.365,1.223,0.143,1.187666667,63.412,2.552666667,60.85966667,0.646,0.041,2.582,1160.069667,4.6,4.666666667,28.26666667,28.26666667,7.166666667,7.2,2.08,NA
October,1997,Shark,Heterandria formosa,Least killifish,invertivore,0.647867522,0.092552503,2.566666667,1.365,1.223,0.143,1.187666667,63.412,2.552666667,60.85966667,0.646,0.041,2.582,1160.069667,4.6,4.666666667,28.26666667,28.26666667,7.166666667,7.2,2.08,NA
October,1997,Shark,Enneacanthus gloriosus,Blue spotted sunfish,planktivore,0.52582073,0.07511725,2.566666667,1.365,1.223,0.143,1.187666667,63.412,2.552666667,60.85966667,0.646,0.041,2.582,1160.069667,4.6,4.666666667,28.26666667,28.26666667,7.166666667,7.2,2.08,NA
October,1997,Shark,Poecilia latipinna,Sailfin molly,algivore,3.193213916,0.456173417,2.566666667,1.365,1.223,0.143,1.187666667,63.412,2.552666667,60.85966667,0.646,0.041,2.582,1160.069667,4.6,4.666666667,28.26666667,28.26666667,7.166666667,7.2,2.08,NA
October,1997,Shark,Erimyzon sucetta,Lake chubsucker,invertivore,2.514070308,0.3591529,2.566666667,1.365,1.223,0.143,1.187666667,63.412,2.552666667,60.85966667,0.646,0.041,2.582,1160.069667,4.6,4.666666667,28.26666667,28.26666667,7.166666667,7.2,2.08,NA
October,1997,Shark,Fundulus confluentus,Marsh killifish,invertivore,0.269599524,0.038514218,2.566666667,1.365,1.223,0.143,1.187666667,63.412,2.552666667,60.85966667,0.646,0.041,2.582,1160.069667,4.6,4.666666667,28.26666667,28.26666667,7.166666667,7.2,2.08,NA
