Date,Area,SITENAME,NumofThrowTraps,Avg%PlantCover,AvgPlantHeight ,Avg%PeriphytonCover,AvgPeriphytonVolume,AvgWaterDepth,Comments
2007-02-19,Shark,Shark Slough_Site 37A,5,65,23,0,0,3,SITDRY
2007-02-19,Shark,Shark Slough_Site 37A,6,70,28,0,0,0,SITDRY
2007-02-19,Shark,Shark Slough_Site 37A,7,60,28,0,0,0,SITDRY
2007-02-19,Shark,Shark Slough_Site 37B,1,-9999,-9999,-9999,-9999,-9999,TRLDRY
2007-02-19,Shark,Shark Slough_Site 37B,2,-9999,-9999,-9999,-9999,-9999,TRLDRY
2007-02-19,Shark,Shark Slough_Site 37B,3,-9999,-9999,-9999,-9999,-9999,TRLDRY
2007-02-19,Shark,Shark Slough_Site 37B,4,-9999,-9999,-9999,-9999,-9999,TRLDRY
2007-02-19,Shark,Shark Slough_Site 37B,5,-9999,-9999,-9999,-9999,-9999,TRLDRY
2007-02-19,Shark,Shark Slough_Site 37B,6,-9999,-9999,-9999,-9999,-9999,TRLDRY
2007-02-19,Shark,Shark Slough_Site 37B,7,-9999,-9999,-9999,-9999,-9999,TRLDRY
2007-02-19,Shark,Shark Slough_Site 37C,1,-9999,-9999,-9999,-9999,-9999,TRLDRY
2007-02-19,Shark,Shark Slough_Site 37C,2,-9999,-9999,-9999,-9999,-9999,TRLDRY
2007-02-19,Shark,Shark Slough_Site 37C,3,-9999,-9999,-9999,-9999,-9999,TRLDRY
2007-02-19,Shark,Shark Slough_Site 37C,4,-9999,-9999,-9999,-9999,-9999,TRLDRY
2007-02-19,Shark,Shark Slough_Site 37C,5,-9999,-9999,-9999,-9999,-9999,TRLDRY
2007-02-19,Shark,Shark Slough_Site 37C,6,-9999,-9999,-9999,-9999,-9999,TRLDRY
2007-02-19,Shark,Shark Slough_Site 37C,7,-9999,-9999,-9999,-9999,-9999,TRLDRY
2007-02-20,Taylor,Taylor Slough_Site MDB,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-02-20,Taylor,Taylor Slough_Site MDB,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-02-20,Taylor,Taylor Slough_Site MDB,1,20,16,25,3700,19,
2007-02-20,Taylor,Taylor Slough_Site MDB,2,15,19,25,3900,20,
2007-02-20,Taylor,Taylor Slough_Site MDB,3,15,21,20,3100,17,
2007-02-20,Taylor,Taylor Slough_Site MDB,4,25,16,25,3800,17,
2007-02-20,Taylor,Taylor Slough_Site MDB,5,5,13,20,2600,17,
2007-02-22,Taylor,Taylor Slough_Site TSA,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-02-22,Taylor,Taylor Slough_Site TSA,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-02-22,Taylor,Taylor Slough_Site TSA,1,10,22,60,6800,11,
2007-02-22,Taylor,Taylor Slough_Site TSA,2,10,20,40,5200,10,
2007-02-22,Taylor,Taylor Slough_Site TSA,3,15,21,60,7200,13,
2007-02-22,Taylor,Taylor Slough_Site TSA,4,5,21,45,5200,10,
2007-02-22,Taylor,Taylor Slough_Site TSA,5,15,20,45,5600,10,
2007-02-22,Taylor,Taylor Slough_Site TSB,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-02-22,Taylor,Taylor Slough_Site TSB,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-02-22,Taylor,Taylor Slough_Site TSB,2,10,-9999,40,5100,17,NOPTHT
2007-02-22,Taylor,Taylor Slough_Site TSB,1,10,23,50,6100,15,
2007-02-22,Taylor,Taylor Slough_Site TSB,3,10,26,40,4700,14,
2007-02-22,Taylor,Taylor Slough_Site TSB,4,15,23,50,6200,15,
2007-02-22,Taylor,Taylor Slough_Site TSB,5,5,22,40,5300,17,
2007-02-23,Taylor,Taylor Slough_Site TSC,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-02-23,Taylor,Taylor Slough_Site TSC,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-02-23,Taylor,Taylor Slough_Site TSC,1,5,30,80,12300,18,
2007-02-23,Taylor,Taylor Slough_Site TSC,2,3,25,65,10400,20,
2007-02-23,Taylor,Taylor Slough_Site TSC,3,2,18,85,9600,22,
2007-02-23,Taylor,Taylor Slough_Site TSC,4,2,15,70,8100,25,
2007-02-23,Taylor,Taylor Slough_Site TSC,5,2,15,80,7200,22,
2007-02-27,Taylor,Taylor Slough_Site CPA,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-02-27,Taylor,Taylor Slough_Site CPA,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-02-27,Taylor,Taylor Slough_Site CPA,1,5,10,35,1800,30,
2007-02-27,Taylor,Taylor Slough_Site CPA,2,5,15,30,1400,31,
2007-02-27,Taylor,Taylor Slough_Site CPA,3,10,20,55,2400,30,
2007-02-27,Taylor,Taylor Slough_Site CPA,4,5,18,0,0,35,
2007-02-27,Taylor,Taylor Slough_Site CPA,5,5,20,50,2500,31,
2007-02-27,Taylor,Taylor Slough_Site CPB,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-02-27,Taylor,Taylor Slough_Site CPB,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-02-27,Taylor,Taylor Slough_Site CPB,1,1,18,15,650,32,
2007-02-27,Taylor,Taylor Slough_Site CPB,2,2,31,25,850,28,
2007-02-27,Taylor,Taylor Slough_Site CPB,3,5,28,15,1300,30,
2007-02-27,Taylor,Taylor Slough_Site CPB,4,5,27,40,1100,26,
2007-02-27,Taylor,Taylor Slough_Site CPB,5,5,20,25,900,27,
2007-02-27,Taylor,Taylor Slough_Site CPC,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-02-27,Taylor,Taylor Slough_Site CPC,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-02-27,Taylor,Taylor Slough_Site CPC,1,10,26,45,5800,22,
2007-02-27,Taylor,Taylor Slough_Site CPC,2,5,21,30,3700,23,
2007-02-27,Taylor,Taylor Slough_Site CPC,3,15,17,35,4700,20,
2007-02-27,Taylor,Taylor Slough_Site CPC,4,15,21,30,4100,21,
2007-02-27,Taylor,Taylor Slough_Site CPC,5,20,20,40,5100,23,
2007-04-02,Shark,Shark Slough_Site 37A,1,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37A,2,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37A,3,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37A,4,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37A,5,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37A,6,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37A,7,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37B,1,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37B,2,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37B,3,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37B,4,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37B,5,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37B,6,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37B,7,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37C,1,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37C,2,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37C,3,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37C,4,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37C,5,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37C,6,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Shark,Shark Slough_Site 37C,7,-9999,-9999,-9999,-9999,0,SITDRY
2007-04-02,Taylor,Taylor Slough_Site MDA,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-02,Taylor,Taylor Slough_Site MDA,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-02,Taylor,Taylor Slough_Site MDA,1,15,17,0,0,14,
2007-04-02,Taylor,Taylor Slough_Site MDA,2,20,22,0,0,12,
2007-04-02,Taylor,Taylor Slough_Site MDA,3,10,24,5,350,15,
2007-04-02,Taylor,Taylor Slough_Site MDA,4,15,32,10,700,14,
2007-04-02,Taylor,Taylor Slough_Site MDA,5,30,15,5,400,15,
2007-04-06,Taylor,Taylor Slough_Site TSA,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-06,Taylor,Taylor Slough_Site TSA,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-06,Taylor,Taylor Slough_Site TSA,1,5,38,90,10400,16,
2007-04-06,Taylor,Taylor Slough_Site TSA,2,5,17,90,9300,8,
2007-04-06,Taylor,Taylor Slough_Site TSA,3,5,30,80,9100,10,
2007-04-06,Taylor,Taylor Slough_Site TSA,4,5,28,80,6300,10,
2007-04-06,Taylor,Taylor Slough_Site TSA,5,5,25,80,7200,10,
2007-04-06,Taylor,Taylor Slough_Site TSB,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-06,Taylor,Taylor Slough_Site TSB,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-06,Taylor,Taylor Slough_Site TSB,1,5,35,60,4800,9,
2007-04-06,Taylor,Taylor Slough_Site TSB,2,5,30,70,7800,11,
2007-04-06,Taylor,Taylor Slough_Site TSB,3,5,27,70,4500,10,
2007-04-06,Taylor,Taylor Slough_Site TSB,4,5,24,70,5100,12,
2007-04-06,Taylor,Taylor Slough_Site TSB,5,5,29,20,4900,11,
2007-04-07,Shark,Shark Slough_Site 06A,1,3,32,40,1400,32,
2007-04-07,Shark,Shark Slough_Site 06A,2,5,25,5,600,26,
2007-04-07,Shark,Shark Slough_Site 06A,3,10,35,45,2000,21,
2007-04-07,Shark,Shark Slough_Site 06A,4,15,32,25,1400,25,
2007-04-07,Shark,Shark Slough_Site 06A,5,35,30,20,1200,8,
2007-04-07,Shark,Shark Slough_Site 06A,6,15,37,35,1600,20,
2007-04-07,Shark,Shark Slough_Site 06A,7,15,30,65,1500,18,
2007-04-11,Shark,Shark Slough_Site 06B,1,25,8,70,2000,29,
2007-04-11,Shark,Shark Slough_Site 06B,2,20,10,20,1200,31,
2007-04-11,Shark,Shark Slough_Site 06B,3,30,9,45,1700,28,
2007-04-11,Shark,Shark Slough_Site 06B,4,30,7,40,1900,22,
2007-04-11,Shark,Shark Slough_Site 06B,5,10,14,50,1700,30,
2007-04-13,Shark,Shark Slough_Site 06B,6,20,11,35,1100,30,
2007-04-13,Shark,Shark Slough_Site 06B,7,20,8,40,1400,35,
2007-04-13,Taylor,Taylor Slough_Site MDB,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-13,Taylor,Taylor Slough_Site MDB,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-13,Taylor,Taylor Slough_Site MDB,1,10,25,5,600,46,
2007-04-13,Taylor,Taylor Slough_Site MDB,2,10,29,20,900,35,
2007-04-13,Taylor,Taylor Slough_Site MDB,3,5,25,15,1100,36,
2007-04-13,Taylor,Taylor Slough_Site MDB,4,5,27,20,1200,35,
2007-04-13,Taylor,Taylor Slough_Site MDB,5,5,26,15,1400,35,
2007-04-13,Taylor,Taylor Slough_Site MDC,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-13,Taylor,Taylor Slough_Site MDC,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-13,Taylor,Taylor Slough_Site MDC,1,5,21,5,100,40,
2007-04-13,Taylor,Taylor Slough_Site MDC,2,5,21,0,0,36,
2007-04-13,Taylor,Taylor Slough_Site MDC,3,10,38,0,0,42,
2007-04-13,Taylor,Taylor Slough_Site MDC,4,10,20,0,0,36,
2007-04-13,Taylor,Taylor Slough_Site MDC,5,10,19,10,800,41,
2007-04-15,Taylor,Taylor Slough_Site CPA,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-15,Taylor,Taylor Slough_Site CPA,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-15,Taylor,Taylor Slough_Site CPA,1,5,21,10,1100,27,
2007-04-15,Taylor,Taylor Slough_Site CPA,2,5,15,10,1700,30,
2007-04-15,Taylor,Taylor Slough_Site CPA,3,5,19,15,1500,29,
2007-04-15,Taylor,Taylor Slough_Site CPA,4,5,20,10,900,32,
2007-04-15,Taylor,Taylor Slough_Site CPA,5,5,16,15,2000,30,
2007-04-15,Taylor,Taylor Slough_Site CPB,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-15,Taylor,Taylor Slough_Site CPB,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-15,Taylor,Taylor Slough_Site CPB,1,2,25,5,700,35,
2007-04-15,Taylor,Taylor Slough_Site CPB,2,10,27,10,800,30,
2007-04-15,Taylor,Taylor Slough_Site CPB,3,5,31,5,300,32,
2007-04-15,Taylor,Taylor Slough_Site CPB,4,5,28,5,600,30,
2007-04-15,Taylor,Taylor Slough_Site CPB,5,5,22,5,500,31,
2007-04-15,Taylor,Taylor Slough_Site CPC,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-15,Taylor,Taylor Slough_Site CPC,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-15,Taylor,Taylor Slough_Site CPC,1,5,21,10,900,34,
2007-04-15,Taylor,Taylor Slough_Site CPC,2,5,21,10,1000,30,
2007-04-15,Taylor,Taylor Slough_Site CPC,3,5,21,10,1300,31,
2007-04-15,Taylor,Taylor Slough_Site CPC,4,5,20,10,900,34,
2007-04-15,Taylor,Taylor Slough_Site CPC,5,5,23,10,1500,33,
2007-04-17,Shark,Shark Slough_Site 06C,1,33,10,60,1800,36,
2007-04-17,Shark,Shark Slough_Site 06C,2,25,13,90,4800,31,
2007-04-17,Shark,Shark Slough_Site 06C,3,40,10,85,3400,26,
2007-04-17,Shark,Shark Slough_Site 06C,4,10,9,85,2000,33,
2007-04-17,Shark,Shark Slough_Site 06C,5,10,8,35,1300,38,
2007-04-17,Shark,Shark Slough_Site 06C,6,35,8,90,1400,27,
2007-04-17,Shark,Shark Slough_Site 06C,7,50,17,10,1000,23,
2007-04-17,Shark,Shark Slough_Site 08A,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-17,Shark,Shark Slough_Site 08A,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-17,Shark,Shark Slough_Site 08A,1,15,7,5,600,9,
2007-04-17,Shark,Shark Slough_Site 08A,2,15,7,5,500,11,
2007-04-17,Shark,Shark Slough_Site 08A,3,10,13,10,2500,21,
2007-04-17,Shark,Shark Slough_Site 08A,4,10,12,5,800,8,
2007-04-17,Shark,Shark Slough_Site 08A,5,10,19,10,1100,23,
2007-04-17,Shark,Shark Slough_Site 08B,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-17,Shark,Shark Slough_Site 08B,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-17,Shark,Shark Slough_Site 08B,1,10,18,10,4600,21,
2007-04-17,Shark,Shark Slough_Site 08B,2,10,24,10,1900,19,
2007-04-17,Shark,Shark Slough_Site 08B,3,10,18,10,1700,21,
2007-04-17,Shark,Shark Slough_Site 08B,4,10,18,15,2100,19,
2007-04-17,Shark,Shark Slough_Site 08B,5,10,21,15,2400,18,
2007-04-17,Shark,Shark Slough_Site 08C,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-17,Shark,Shark Slough_Site 08C,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-17,Shark,Shark Slough_Site 08C,1,10,23,5,150,34,
2007-04-17,Shark,Shark Slough_Site 08C,2,10,34,5,200,26,
2007-04-17,Shark,Shark Slough_Site 08C,3,10,22,5,100,27,
2007-04-17,Shark,Shark Slough_Site 08C,4,10,21,5,100,33,
2007-04-17,Shark,Shark Slough_Site 08C,5,15,23,5,200,27,
2007-04-17,Shark,Shark Slough_Site 23A,1,5,18,35,2500,8,
2007-04-18,Shark,Shark Slough_Site 07A,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-18,Shark,Shark Slough_Site 07A,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-18,Shark,Shark Slough_Site 07A,1,25,17,25,2100,28,
2007-04-18,Shark,Shark Slough_Site 07A,2,25,19,25,2600,26,
2007-04-18,Shark,Shark Slough_Site 07A,3,20,21,30,2900,30,
2007-04-18,Shark,Shark Slough_Site 07A,4,25,21,20,1700,29,
2007-04-18,Shark,Shark Slough_Site 07A,5,20,15,20,2200,28,
2007-04-18,Shark,Shark Slough_Site 07B,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-18,Shark,Shark Slough_Site 07B,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-18,Shark,Shark Slough_Site 07B,1,35,17,15,1100,28,
2007-04-18,Shark,Shark Slough_Site 07B,2,30,20,10,700,25,
2007-04-18,Shark,Shark Slough_Site 07B,3,30,17,10,1000,28,
2007-04-18,Shark,Shark Slough_Site 07B,4,25,19,15,1400,31,
2007-04-18,Shark,Shark Slough_Site 07B,5,35,20,20,2600,24,
2007-04-18,Shark,Shark Slough_Site 07C,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-18,Shark,Shark Slough_Site 07C,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-18,Shark,Shark Slough_Site 07C,1,20,19,5,300,31,
2007-04-18,Shark,Shark Slough_Site 07C,2,20,21,5,200,25,
2007-04-18,Shark,Shark Slough_Site 07C,3,25,20,5,500,27,
2007-04-18,Shark,Shark Slough_Site 07C,4,30,25,5,500,26,
2007-04-18,Shark,Shark Slough_Site 07C,5,20,23,10,900,30,
2007-04-20,Shark,Shark Slough_Site 50A,3,2,20,50,3200,3,SITDRY
2007-04-20,Shark,Shark Slough_Site 50A,4,20,30,85,4400,1,SITDRY
2007-04-20,Shark,Shark Slough_Site 50A,5,35,43,55,-9999,1,SITDRY
2007-04-20,Shark,Shark Slough_Site 50A,1,1,13,95,3800,11,
2007-04-20,Shark,Shark Slough_Site 50A,2,3,24,95,3800,9,
2007-04-20,Shark,Shark Slough_Site 50A,6,2,33,90,4400,5,
2007-04-20,Shark,Shark Slough_Site 50A,7,1,26,90,6000,6,
2007-04-20,Shark,Shark Slough_Site 50B,3,25,30,90,2400,4,SITDRY
2007-04-20,Shark,Shark Slough_Site 50B,1,3,28,65,1400,6,
2007-04-20,Shark,Shark Slough_Site 50B,2,10,30,80,2300,8,
2007-04-20,Shark,Shark Slough_Site 50B,4,1,10,90,4200,6,
2007-04-20,Shark,Shark Slough_Site 50B,5,1,19,85,4300,7,
2007-04-20,Shark,Shark Slough_Site 50B,6,1,15,90,4200,8,
2007-04-20,Shark,Shark Slough_Site 50B,7,3,34,95,4800,6,
2007-04-20,Shark,Shark Slough_Site 50C,1,40,48,80,-9999,0,SITDRY
2007-04-20,Shark,Shark Slough_Site 50C,2,3,28,95,-9999,0,SITDRY
2007-04-20,Shark,Shark Slough_Site 50C,4,1,17,85,3800,4,SITDRY
2007-04-20,Shark,Shark Slough_Site 50C,5,1,33,80,-9999,1,SITDRY
2007-04-20,Shark,Shark Slough_Site 50C,7,1,30,80,-9999,2,SITDRY
2007-04-20,Shark,Shark Slough_Site 50C,3,1,36,60,2400,2,
2007-04-20,Shark,Shark Slough_Site 50C,6,7,34,80,4400,6,
2007-04-20,Taylor,Taylor Slough_Site TSC,6,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-20,Taylor,Taylor Slough_Site TSC,7,-9999,-9999,-9999,-9999,-9999,HELCOP
2007-04-20,Taylor,Taylor Slough_Site TSC,1,10,22,20,3500,23,
2007-04-20,Taylor,Taylor Slough_Site TSC,2,5,25,80,8000,22,
2007-04-20,Taylor,Taylor Slough_Site TSC,3,5,20,35,4700,22.5,
2007-04-20,Taylor,Taylor Slough_Site TSC,4,5,20,85,6000,24.5,
2007-04-20,Taylor,Taylor Slough_Site TSC,5,5,15,30,3000,23,
2007-04-21,Shark,Shark Slough_Site 23A,2,15,29,45,1600,20,
2007-04-21,Shark,Shark Slough_Site 23A,3,5,28,95,4400,21,
2007-04-21,Shark,Shark Slough_Site 23A,4,10,24,45,1800,26,
2007-04-21,Shark,Shark Slough_Site 23A,5,3,16,75,4200,31,
2007-04-21,Shark,Shark Slough_Site 23A,6,2,13,75,3600,21,
2007-04-21,Shark,Shark Slough_Site 23A,7,10,22,70,3800,15,
2007-04-21,Shark,Shark Slough_Site 23B,1,10,21,70,-9999,0,SITDRY
2007-04-21,Shark,Shark Slough_Site 23B,4,35,25,60,-9999,5,SITDRY
2007-04-21,Shark,Shark Slough_Site 23B,2,5,13,90,6600,16,
2007-04-21,Shark,Shark Slough_Site 23B,3,15,25,65,2400,25,
2007-04-21,Shark,Shark Slough_Site 23B,5,15,19,90,7800,10,
2007-04-21,Shark,Shark Slough_Site 23B,6,5,14,90,5000,16,
2007-04-21,Shark,Shark Slough_Site 23B,7,45,19,40,1400,13,
2007-04-22,Shark,Shark Slough_Site 23B,1,1,23,90,4600,19,
2007-04-22,Shark,Shark Slough_Site 23B,2,5,15,95,6200,20,
2007-04-22,Shark,Shark Slough_Site 23B,3,30,21,75,2000,18,
2007-04-22,Shark,Shark Slough_Site 23B,4,2,17,90,3800,22,
2007-04-22,Shark,Shark Slough_Site 23B,5,1,17,75,3800,21,
2007-04-22,Shark,Shark Slough_Site 23B,6,3,15,60,3400,27,
2007-04-22,Shark,Shark Slough_Site 23B,7,10,23,95,4000,18,
2007-07-06,Shark,Shark Slough_Site 07A,1,15,31,20,4500,30,
2007-07-06,Shark,Shark Slough_Site 07A,2,30,17,40,4100,33,
2007-07-06,Shark,Shark Slough_Site 07A,3,20,25,40,4900,32,
2007-07-06,Shark,Shark Slough_Site 07A,4,30,17,30,2900,32,
2007-07-06,Shark,Shark Slough_Site 07A,5,20,20,15,2200,32,
2007-07-06,Shark,Shark Slough_Site 07A,6,20,25,35,4500,34,
2007-07-06,Shark,Shark Slough_Site 07A,7,10,28,20,3600,30,
2007-07-09,Shark,Shark Slough_Site 06C,1,35,23,65,1800,37,
2007-07-09,Shark,Shark Slough_Site 06C,2,25,20,85,3800,31,
2007-07-09,Shark,Shark Slough_Site 06C,3,10,18,45,1000,32,
2007-07-09,Shark,Shark Slough_Site 06C,4,30,19,20,1000,20,
2007-07-09,Shark,Shark Slough_Site 06C,5,15,19,80,3400,32,
2007-07-09,Shark,Shark Slough_Site 06C,6,20,21,60,2000,35,
2007-07-09,Shark,Shark Slough_Site 06C,7,25,23,85,4400,27,
2007-07-10,Shark,Shark Slough_Site 06A,1,15,18,90,6600,38,
2007-07-10,Shark,Shark Slough_Site 06A,2,5,23,90,6200,44,
2007-07-10,Shark,Shark Slough_Site 06A,3,10,22,25,4800,43,
2007-07-10,Shark,Shark Slough_Site 06A,4,10,23,65,6300,42,
2007-07-10,Shark,Shark Slough_Site 06A,5,10,27,55,2600,44,
2007-07-10,Shark,Shark Slough_Site 06A,6,15,18,65,4400,41,
2007-07-10,Shark,Shark Slough_Site 06A,7,10,24,75,6000,41,
2007-07-10,Shark,Shark Slough_Site 06B,1,35,19,90,4800,37,
2007-07-10,Shark,Shark Slough_Site 06B,2,2,17,55,3200,46,
2007-07-10,Shark,Shark Slough_Site 06B,3,10,23,95,8000,40,
2007-07-10,Shark,Shark Slough_Site 06B,4,5,21,90,6400,50,
2007-07-10,Shark,Shark Slough_Site 07B,1,10,17,30,2400,37,
2007-07-10,Shark,Shark Slough_Site 07B,2,30,16,10,1300,36,
2007-07-10,Shark,Shark Slough_Site 07B,3,20,22,10,800,35,
2007-07-10,Shark,Shark Slough_Site 07B,4,40,21,30,2700,33,
2007-07-10,Shark,Shark Slough_Site 07B,5,20,25,10,1800,41,
2007-07-10,Shark,Shark Slough_Site 07B,6,20,21,10,700,40,
2007-07-10,Shark,Shark Slough_Site 07B,7,5,18,1,50,46,
2007-07-10,Shark,Shark Slough_Site 07C,1,30,15,40,5600,34,
2007-07-10,Shark,Shark Slough_Site 07C,2,20,24,30,4500,32,
2007-07-10,Shark,Shark Slough_Site 07C,3,10,18,25,4400,34,
2007-07-10,Shark,Shark Slough_Site 07C,4,20,30,25,3200,33,
2007-07-10,Shark,Shark Slough_Site 07C,5,10,26,40,3400,32,
2007-07-10,Shark,Shark Slough_Site 07C,6,10,25,30,4200,33,
2007-07-10,Shark,Shark Slough_Site 07C,7,20,23,40,3800,32,
2007-07-11,Shark,Shark Slough_Site 06B,5,25,22,90,7200,36,
2007-07-11,Shark,Shark Slough_Site 06B,6,10,14,90,6800,42,
2007-07-11,Shark,Shark Slough_Site 06B,7,40,23,75,4200,35,
2007-07-11,Shark,Shark Slough_Site 08A,1,10,35,20,2900,39,
2007-07-11,Shark,Shark Slough_Site 08A,2,10,33,20,2300,42,
2007-07-11,Shark,Shark Slough_Site 08A,3,10,30,25,3400,37,
2007-07-11,Shark,Shark Slough_Site 08A,4,10,32,10,1800,38,
2007-07-11,Shark,Shark Slough_Site 08A,5,15,29,20,2300,43,
2007-07-11,Shark,Shark Slough_Site 08A,6,20,44,10,1700,38,
2007-07-11,Shark,Shark Slough_Site 08A,7,20,25,10,1900,40,
2007-07-11,Shark,Shark Slough_Site 08B,1,10,29,40,5500,30,
2007-07-11,Shark,Shark Slough_Site 08B,2,10,26,40,5700,31,
2007-07-11,Shark,Shark Slough_Site 08B,3,10,26,30,4100,31,
2007-07-11,Shark,Shark Slough_Site 08B,4,10,24,30,3700,33,
2007-07-11,Shark,Shark Slough_Site 08B,5,10,30,50,7300,34,
2007-07-11,Shark,Shark Slough_Site 08B,6,15,24,40,5400,33,
2007-07-11,Shark,Shark Slough_Site 08B,7,10,25,40,5500,30,
2007-07-11,Shark,Shark Slough_Site 08C,1,10,11,15,2900,30,
2007-07-11,Shark,Shark Slough_Site 08C,2,10,20,20,2700,30,
2007-07-11,Shark,Shark Slough_Site 08C,3,10,25,20,3100,27,
2007-07-11,Shark,Shark Slough_Site 08C,4,10,26,10,1800,27,
2007-07-11,Shark,Shark Slough_Site 08C,5,20,25,10,1600,29,
2007-07-11,Shark,Shark Slough_Site 08C,6,5,29,30,3900,30,
2007-07-11,Shark,Shark Slough_Site 08C,7,20,26,20,2700,31,
2007-07-11,Shark,Shark Slough_Site 23A,1,10,31,95,1400,15,
2007-07-11,Shark,Shark Slough_Site 23A,2,10,22,95,5600,42,
2007-07-11,Shark,Shark Slough_Site 23A,3,10,21,55,1300,28,
2007-07-11,Shark,Shark Slough_Site 23A,4,15,22,95,4000,35,
2007-07-11,Shark,Shark Slough_Site 23A,5,15,20,98,5400,19,
2007-07-11,Shark,Shark Slough_Site 23A,6,5,19,100,4400,20,
2007-07-11,Shark,Shark Slough_Site 23A,7,15,24,95,3000,15,
2007-07-13,Shark,Shark Slough_Site 37A,1,20,32,5,600,30,
2007-07-13,Shark,Shark Slough_Site 37A,2,40,40,0,0,25,
2007-07-13,Shark,Shark Slough_Site 37A,3,60,37,0,0,29,
2007-07-13,Shark,Shark Slough_Site 37A,4,20,32,10,1100,33,
2007-07-13,Shark,Shark Slough_Site 37A,5,40,32,0,0,22,
