"","SpeciesName","CommonName","FunctionalGroup","Date","Month","Year","Area","FPO","SITENAME","Plot","TotalSpeciesWeight","NumofThrowTraps","SpeciesBiomass"
"3180","Lucania goodei","Bluefin killifish","omnivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 06C","06C",0.77115418,7,0.11016488
"3181","Lucania goodei","Bluefin killifish","omnivore","2002-04-01","April",2002,"Shark","Fish","Shark Slough_Site 08C","08C",0.12627461,7,0.01803923
"3182","Lucania goodei","Bluefin killifish","omnivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 08A","08A",0.18790176,7,0.02684311
"3183","Lucania goodei","Bluefin killifish","omnivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 08B","08B",0.52546166,7,0.07506595
"3184","Lucania goodei","Bluefin killifish","omnivore","2002-07-01","July",2002,"Shark","Fish","Shark Slough_Site 37A","37A",0.00679785,7,0.00097112
"3185","Lucania goodei","Bluefin killifish","omnivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 07B","07B",1.66536432,7,0.23790919
"3186","Lucania goodei","Bluefin killifish","omnivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 23B","23B",0.22026344,7,0.03146621
"3187","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.10875874,5,0.02175175
"3188","Lucania goodei","Bluefin killifish","omnivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site TSE","TSE",0.20989506,7,0.02998501
"3189","Lucania goodei","Bluefin killifish","omnivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 37A","37A",1.39660758,7,0.19951537
"3190","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.02643285,5,0.00528657
"3191","Lucania goodei","Bluefin killifish","omnivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 08C","08C",0.31903521,7,0.04557646
"3192","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 23C","23C",0.5016384,7,0.07166263
"3193","Lucania goodei","Bluefin killifish","omnivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 37C","37C ",0.00289942,7,0.0004142
"3194","Lucania goodei","Bluefin killifish","omnivore","2003-07-01","July",2003,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.30607999,7,0.04372571
"3195","Lucania goodei","Bluefin killifish","omnivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 37B","37B",0.62917121,7,0.0898816
"3196","Lucania goodei","Bluefin killifish","omnivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 06B","06B",1.10666564,7,0.15809509
"3197","Lucania goodei","Bluefin killifish","omnivore","2000-12-01","December",2000,"Taylor","Fish","Taylor Slough_Site MDD","MDD",0.11580251,7,0.01654322
"3198","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 06B","06B",2.28336763,7,0.32619538
"3199","Lucania goodei","Bluefin killifish","omnivore","2001-09-01","September",2001,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.06637897,7,0.00948271
"3200","Lucania goodei","Bluefin killifish","omnivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 23C","23C",0.20538039,7,0.02934006
"3201","Lucania goodei","Bluefin killifish","omnivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 06B","06B",1.38212648,7,0.19744664
"3202","Lucania goodei","Bluefin killifish","omnivore","2002-10-01","October",2002,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.10458832,7,0.01494119
"3203","Lucania goodei","Bluefin killifish","omnivore","2002-04-01","April",2002,"Shark","Fish","Shark Slough_Site 37C","37C",0.07271996,6,0.01038857
"3204","Lucania goodei","Bluefin killifish","omnivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 50C","50C",0.07177958,7,0.01025423
"3205","Lucania goodei","Bluefin killifish","omnivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 23B","23B",0.16108854,7,0.02301265
"3206","Lucania goodei","Bluefin killifish","omnivore","2002-02-01","February",2002,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.10569443,7,0.0150992
"3207","Lucania goodei","Bluefin killifish","omnivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 23C","23C",0.81551893,7,0.1165027
"3208","Lucania goodei","Bluefin killifish","omnivore","2002-04-01","April",2002,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.35680766,7,0.05097252
"3209","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 07B","07B",0.60847157,7,0.08692451
"3210","Lucania goodei","Bluefin killifish","omnivore","2005-04-01","April",2005,"Taylor","Fish","Taylor Slough_Site CPB","CPB",0.06412362,5,0.01282472
"3211","Lucania goodei","Bluefin killifish","omnivore","2004-12-01","December",2004,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.02936225,7,0.00419461
"3212","Lucania goodei","Bluefin killifish","omnivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 06A","06A",0.90212005,7,0.12887429
"3213","Lucania goodei","Bluefin killifish","omnivore","2004-07-01","July",2004,"Shark","Fish","Shark Slough_Site 06C","06C",0.85712491,7,0.12244642
"3214","Lucania goodei","Bluefin killifish","omnivore","2000-02-01","February",2000,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.5000191,7,0.0714313
"3215","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 06A","06A",1.00670076,7,0.14381439
"3216","Lucania goodei","Bluefin killifish","omnivore","2002-10-01","October",2002,"Taylor","Fish","Taylor Slough_Site TSD","TSD",0.02446,7,0.00349429
"3217","Lucania goodei","Bluefin killifish","omnivore","2000-04-01","April",2000,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.41227457,7,0.05889637
"3218","Lucania goodei","Bluefin killifish","omnivore","2003-04-01","April",2003,"Shark","Fish","Shark Slough_Site 07B","07B",0.68200999,7,0.09743
"3219","Lucania goodei","Bluefin killifish","omnivore","2000-04-01","April",2000,"Taylor","Fish","Taylor Slough_Site MDC","MDC",1.25919752,7,0.17988536
"3220","Lucania goodei","Bluefin killifish","omnivore","2005-04-01","April",2005,"Shark","Fish","Shark Slough_Site 06C","06C",0.30942739,5,0.06188548
"3221","Lucania goodei","Bluefin killifish","omnivore","2000-07-01","July",2000,"Taylor","Fish","Taylor Slough_Site CPB","CPB",0.06519094,7,0.00931299
"3222","Lucania goodei","Bluefin killifish","omnivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 23C","23C",0.74112139,7,0.10587448
"3223","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 37C","37C",1.48786944,7,0.21255278
"3224","Lucania goodei","Bluefin killifish","omnivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 06C","06C",0.67924284,7,0.09703469
"3225","Lucania goodei","Bluefin killifish","omnivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 06A","06A",0.54994983,7,0.07856426
"3226","Lucania goodei","Bluefin killifish","omnivore","2005-04-01","April",2005,"Shark","Fish","Shark Slough_Site 07A","07A",0.34421903,5,0.06884381
"3227","Lucania goodei","Bluefin killifish","omnivore","2002-07-01","July",2002,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.09507062,7,0.01358152
"3228","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 08A","08A",0.52152511,7,0.07450359
"3229","Lucania goodei","Bluefin killifish","omnivore","2001-02-01","February",2001,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.93294146,7,0.13327735
"3230","Lucania goodei","Bluefin killifish","omnivore","2004-12-01","December",2004,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.05382604,7,0.00768943
"3231","Lucania goodei","Bluefin killifish","omnivore","2004-02-01","February",2004,"Taylor","Fish","Taylor Slough_Site MDA","MDA",1.60648955,5,0.32129791
"3232","Lucania goodei","Bluefin killifish","omnivore","2000-02-01","February",2000,"Shark","Fish","Shark Slough_Site 07B","07B",2.10468469,7,0.30066924
"3233","Lucania goodei","Bluefin killifish","omnivore","2002-04-01","April",2002,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.08469272,7,0.01209896
"3234","Lucania goodei","Bluefin killifish","omnivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 37B","37B",0.18354671,7,0.02622096
"3235","Lucania goodei","Bluefin killifish","omnivore","2002-02-01","February",2002,"Taylor","Fish","Taylor Slough_Site MDC","MDC",1.4071662,7,0.20102374
"3236","Lucania goodei","Bluefin killifish","omnivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.80724258,7,0.11532037
"3237","Lucania goodei","Bluefin killifish","omnivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 08C","08C",0.19369168,7,0.02767024
"3238","Lucania goodei","Bluefin killifish","omnivore","2000-12-01","December",2000,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.70833038,7,0.10119005
"3239","Lucania goodei","Bluefin killifish","omnivore","2004-07-01","July",2004,"Shark","Fish","Shark Slough_Site 06A","06A",0.3895,7,0.05564286
"3240","Lucania goodei","Bluefin killifish","omnivore","2001-04-01","April",2001,"Shark","Fish","Shark Slough_Site 07A","07A",0.1207994,1,0.1207994
"3241","Lucania goodei","Bluefin killifish","omnivore","2000-04-01","April",2000,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.51079637,5,0.10215927
"3242","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 23C","23C",0.05407419,7,0.00772488
"3243","Lucania goodei","Bluefin killifish","omnivore","2002-12-01","December",2002,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.68476126,7,0.09782304
"3244","Lucania goodei","Bluefin killifish","omnivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 07B","07B",0.59407877,7,0.0848684
"3245","Lucania goodei","Bluefin killifish","omnivore","2000-10-01","October",2000,"Shark","Fish","Shark Slough_Site 37C","37C",0.58319202,7,0.08331315
"3246","Lucania goodei","Bluefin killifish","omnivore","2001-07-01","July",2001,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.05803739,7,0.00829106
"3247","Lucania goodei","Bluefin killifish","omnivore","2003-02-01","February",2003,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.96440141,5,0.19288028
"3248","Lucania goodei","Bluefin killifish","omnivore","2004-10-01","October",2004,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.02858873,7,0.0040841
"3249","Lucania goodei","Bluefin killifish","omnivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 07C","07C",0.43843033,7,0.0626329
"3250","Lucania goodei","Bluefin killifish","omnivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 37A","37A",0.38513945,7,0.05501992
"3251","Lucania goodei","Bluefin killifish","omnivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.57146805,7,0.08163829
"3252","Lucania goodei","Bluefin killifish","omnivore","2000-02-01","February",2000,"Taylor","Fish","Taylor Slough_Site TSE","TSE",0.17141603,7,0.024488
"3253","Lucania goodei","Bluefin killifish","omnivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 06B","06B",0.37967638,7,0.05423948
"3254","Lucania goodei","Bluefin killifish","omnivore","2003-04-01","April",2003,"Shark","Fish","Shark Slough_Site 23A","23A",1.05314434,7,0.15044919
"3255","Lucania goodei","Bluefin killifish","omnivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 07C","07C",0.4453748,7,0.06362497
"3256","Lucania goodei","Bluefin killifish","omnivore","2001-12-01","December",2001,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.35808308,7,0.05115473
"3257","Lucania goodei","Bluefin killifish","omnivore","2002-02-01","February",2002,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.32287281,7,0.04612469
"3258","Lucania goodei","Bluefin killifish","omnivore","2004-12-01","December",2004,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.18585072,7,0.0265501
"3259","Lucania goodei","Bluefin killifish","omnivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 50C","50C",0.04628292,7,0.00661185
"3260","Lucania goodei","Bluefin killifish","omnivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 07B","07B",0.95902495,7,0.13700356
"3261","Lucania goodei","Bluefin killifish","omnivore","2005-04-01","April",2005,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.07477007,5,0.01495401
"3262","Lucania goodei","Bluefin killifish","omnivore","2003-07-01","July",2003,"Taylor","Fish","Taylor Slough_Site TSA","TSA",1.36567793,7,0.19509685
"3263","Lucania goodei","Bluefin killifish","omnivore","2004-02-01","February",2004,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.76843684,5,0.15368737
"3264","Lucania goodei","Bluefin killifish","omnivore","2000-07-01","July",2000,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.22410488,7,0.03201498
"3265","Lucania goodei","Bluefin killifish","omnivore","2004-04-01","April",2004,"Taylor","Fish","Taylor Slough_Site MDA","MDA",1.61455707,5,0.32291141
"3266","Lucania goodei","Bluefin killifish","omnivore","2001-02-01","February",2001,"Taylor","Fish","Taylor Slough_Site TSB","TSB",1.57330921,7,0.22475846
"3267","Lucania goodei","Bluefin killifish","omnivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 06C","06C",0.49597202,7,0.07085315
"3268","Lucania goodei","Bluefin killifish","omnivore","2002-04-01","April",2002,"Shark","Fish","Shark Slough_Site 07C","07C",0.0152331,7,0.00217616
"3269","Lucania goodei","Bluefin killifish","omnivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 07C","07C",0.63592011,7,0.09084573
"3270","Lucania goodei","Bluefin killifish","omnivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 08B","08B",0.17100682,7,0.02442955
"3271","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 07B","07B",1.03993267,7,0.14856181
"3272","Lucania goodei","Bluefin killifish","omnivore","2001-02-01","February",2001,"Shark","Fish","Shark Slough_Site 08A","08A",0.94321526,7,0.13474504
"3273","Lucania goodei","Bluefin killifish","omnivore","2004-04-01","April ",2004,"Shark","Fish","Shark Slough_Site 06A","06A",0.76420768,7,0.10917253
"3274","Lucania goodei","Bluefin killifish","omnivore","2000-02-01","February",2000,"Shark","Fish","Shark Slough_Site 37A","37A",1.88227195,7,0.26889599
"3275","Lucania goodei","Bluefin killifish","omnivore","2001-09-01","September",2001,"Shark","Fish","Shark Slough_Site 37A","37A",0.00810329,7,0.00115761
"3276","Lucania goodei","Bluefin killifish","omnivore","2000-12-01","December",2000,"Shark","Fish","Shark Slough_Site 07A","07A",1.49247426,7,0.21321061
"3277","Lucania goodei","Bluefin killifish","omnivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 37A","37A",0.15171027,7,0.0216729
"3278","Lucania goodei","Bluefin killifish","omnivore","2000-07-01","July",2000,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.36307548,7,0.05186793
"3279","Lucania goodei","Bluefin killifish","omnivore","2002-10-01","October",2002,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.15242198,7,0.02177457
"3280","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 23B","23B",0.18896427,7,0.0269949
"3281","Lucania goodei","Bluefin killifish","omnivore","2002-10-01","October",2002,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.3771525,7,0.05387893
"3282","Lucania goodei","Bluefin killifish","omnivore","2000-07-01","July",2000,"Taylor","Fish","Taylor Slough_Site TSD","TSD",0.02916154,7,0.00416593
"3283","Lucania goodei","Bluefin killifish","omnivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 08A","08A",1.31493251,7,0.1878475
"3284","Lucania goodei","Bluefin killifish","omnivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 37B","37B",0.23558769,7,0.03365538
"3285","Lucania goodei","Bluefin killifish","omnivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.92367088,7,0.13195298
"3286","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site CPB","CPB",0.47827247,7,0.06832464
"3287","Lucania goodei","Bluefin killifish","omnivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 37B","37B",0.32257372,7,0.04608196
"3288","Lucania goodei","Bluefin killifish","omnivore","2004-12-01","December",2004,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.07426596,7,0.01060942
"3289","Lucania goodei","Bluefin killifish","omnivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 37C","37C",0.28424038,7,0.04060577
"3290","Lucania goodei","Bluefin killifish","omnivore","2000-12-01","December",2000,"Shark","Fish","Shark Slough_Site 07C","07C",1.008111,7,0.14401586
"3291","Lucania goodei","Bluefin killifish","omnivore","2001-12-01","December",2001,"Shark","Fish","Shark Slough_Site 37A","37A",0.01903325,7,0.00271904
"3292","Lucania goodei","Bluefin killifish","omnivore","2002-04-01","April",2002,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.55887235,7,0.07983891
"3293","Lucania goodei","Bluefin killifish","omnivore","2000-10-01","October",2000,"Shark","Fish","Shark Slough_Site 07A","07A",0.61167833,7,0.08738262
"3294","Lucania goodei","Bluefin killifish","omnivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 08A","08A",0.13063433,7,0.01866205
"3295","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 37A","37A",1.02885594,7,0.14697942
"3296","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Taylor","Fish","Taylor Slough_Site CPC","CPC",0.06361529,5,0.01272306
"3297","Lucania goodei","Bluefin killifish","omnivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 08C","08C",0.92870751,7,0.1326725
"3298","Lucania goodei","Bluefin killifish","omnivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 23A","23A",0.86365865,7,0.12337981
"3299","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 08B","08B",1.61018264,7,0.23002609
"3300","Lucania goodei","Bluefin killifish","omnivore","2001-12-01","December",2001,"Shark","Fish","Shark Slough_Site 07C","07C",0.02110043,7,0.00301435
"3301","Lucania goodei","Bluefin killifish","omnivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 07B","07B",0.27776554,7,0.03968079
"3302","Lucania goodei","Bluefin killifish","omnivore","2002-02-01","February",2002,"Taylor","Fish","Taylor Slough_Site MDA","MDA",1.65645794,7,0.23663685
"3303","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.02956683,5,0.00591337
"3304","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 23B","23B",0.27584717,7,0.03940674
"3305","Lucania goodei","Bluefin killifish","omnivore","2000-07-01","July",2000,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.63278454,7,0.09039779
"3306","Lucania goodei","Bluefin killifish","omnivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site MDD","MDD",0.09011876,7,0.01287411
"3307","Lucania goodei","Bluefin killifish","omnivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 07A","07A",1.727522,7,0.24678886
"3308","Lucania goodei","Bluefin killifish","omnivore","2002-07-01","July",2002,"Shark","Fish","Shark Slough_Site 37C","37C",0.11699397,7,0.01671342
"3309","Lucania goodei","Bluefin killifish","omnivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 08B","08B ",0.01789357,7,0.00255622
"3310","Lucania goodei","Bluefin killifish","omnivore","2003-04-01","April",2003,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.31078744,5,0.06215749
"3311","Lucania goodei","Bluefin killifish","omnivore","2004-07-01","July",2004,"Shark","Fish","Shark Slough_Site 07C","07C",0.0514,4,0.01285
"3312","Lucania goodei","Bluefin killifish","omnivore","2000-02-01","February",2000,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.42738001,7,0.06105429
"3313","Lucania goodei","Bluefin killifish","omnivore","2002-12-01","December",2002,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.35170458,7,0.05024351
"3314","Lucania goodei","Bluefin killifish","omnivore","2003-04-01","April",2003,"Taylor","Fish","Taylor Slough_Site TSA","TSA",0.17196765,5,0.03439353
"3315","Lucania goodei","Bluefin killifish","omnivore","2003-04-01","April",2003,"Shark","Fish","Shark Slough_Site 08A","08A",0.0669432,7,0.00956331
"3316","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 37C","37C",0.9388694,7,0.1341242
"3317","Lucania goodei","Bluefin killifish","omnivore","2005-04-01","April",2005,"Shark","Fish","Shark Slough_Site 23A","23A",0.01725641,5,0.00345128
"3318","Lucania goodei","Bluefin killifish","omnivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 37B","37B",0.33106612,7,0.04729516
"3319","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 37B","37B",0.26535291,7,0.03790756
"3320","Lucania goodei","Bluefin killifish","omnivore","2004-02-01","February",2004,"Taylor","Fish","Taylor Slough_Site TSA","TSA",1.08340442,5,0.21668088
"3321","Lucania goodei","Bluefin killifish","omnivore","2002-02-01","February",2002,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.15205707,7,0.02172244
"3322","Lucania goodei","Bluefin killifish","omnivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 07A","07A",0.25288903,7,0.036127
"3323","Lucania goodei","Bluefin killifish","omnivore","2005-04-01","April",2005,"Taylor","Fish","Taylor Slough_Site CPC","CPC",0.03141113,5,0.00628223
"3324","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 37A","37A",1.34107486,7,0.19158212
"3325","Lucania goodei","Bluefin killifish","omnivore","2000-12-01","December",2000,"Taylor","Fish","Taylor Slough_Site CPB","CPB",0.77766853,7,0.1110955
"3326","Lucania goodei","Bluefin killifish","omnivore","2000-12-01","December",2000,"Shark","Fish","Shark Slough_Site 08A","08A",1.29517885,7,0.18502555
"3327","Lucania goodei","Bluefin killifish","omnivore","2001-12-01","December",2001,"Shark","Fish","Shark Slough_Site 37B","37B",0.12737631,7,0.01819662
"3328","Lucania goodei","Bluefin killifish","omnivore","2002-10-01","October",2002,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.1486049,7,0.02122927
"3329","Lucania goodei","Bluefin killifish","omnivore","2004-04-01","April",2004,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.32654108,5,0.06530822
"3330","Lucania goodei","Bluefin killifish","omnivore","2000-02-01","February",2000,"Shark","Fish","Shark Slough_Site 08A","08A",1.77894357,7,0.2541348
"3331","Lucania goodei","Bluefin killifish","omnivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 08C","08C",1.06840829,7,0.15262976
"3332","Lucania goodei","Bluefin killifish","omnivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 06B","06B",0.95138909,7,0.13591273
"3333","Lucania goodei","Bluefin killifish","omnivore","2002-12-01","December",2002,"Taylor","Fish","Taylor Slough_Site CPC","CPC",0.29780823,7,0.04254403
"3334","Lucania goodei","Bluefin killifish","omnivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 37A","37A",0.60092989,7,0.08584713
"3335","Lucania goodei","Bluefin killifish","omnivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.91482409,7,0.13068916
"3336","Lucania goodei","Bluefin killifish","omnivore","2003-04-01","April",2003,"Shark","Fish","Shark Slough_Site 08B","08B",0.20785854,7,0.02969408
"3337","Lucania goodei","Bluefin killifish","omnivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.44044652,7,0.06292093
"3338","Lucania goodei","Bluefin killifish","omnivore","2004-02-01","February",2004,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.50227706,5,0.10045541
"3339","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.26765034,7,0.03823576
"3340","Lucania goodei","Bluefin killifish","omnivore","2004-04-01","April",2004,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.60209273,5,0.12041855
"3341","Lucania goodei","Bluefin killifish","omnivore","2000-12-01","December",2000,"Taylor","Fish","Taylor Slough_Site MDA","MDA",1.04650046,7,0.14950007
"3342","Lucania goodei","Bluefin killifish","omnivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 07A","07A ",0.03143301,7,0.00449043
"3343","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 06B","06B",1.38806961,7,0.19829566
"3344","Lucania goodei","Bluefin killifish","omnivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 37A","37A",0.14032818,1,0.14032818
"3345","Lucania goodei","Bluefin killifish","omnivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 07C","07C",3.91494864,7,0.55927838
"3346","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.52949805,7,0.07564258
"3347","Lucania goodei","Bluefin killifish","omnivore","2002-12-01","December",2002,"Taylor","Fish","Taylor Slough_Site TSD","TSD",0.10159219,7,0.01451317
"3348","Lucania goodei","Bluefin killifish","omnivore","2004-12-01","December",2004,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.70898722,7,0.10128389
"3349","Lucania goodei","Bluefin killifish","omnivore","2004-12-01","December",2004,"Taylor","Fish","Taylor Slough_Site CPB","CPB",0.04519314,7,0.00645616
"3350","Lucania goodei","Bluefin killifish","omnivore","2000-07-01","July",2000,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.5542797,7,0.07918281
"3351","Lucania goodei","Bluefin killifish","omnivore","2005-04-01","April",2005,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.14702282,5,0.02940456
"3352","Lucania goodei","Bluefin killifish","omnivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 07B","07B",0.53747456,7,0.07678208
"3353","Lucania goodei","Bluefin killifish","omnivore","2002-10-01","October",2002,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.02138991,7,0.0030557
"3354","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 50A","50A",0.00817932,7,0.00116847
"3355","Lucania goodei","Bluefin killifish","omnivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 07C","07C",1.38332038,7,0.1976172
"3356","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 08C","08C",0.49151843,7,0.07021692
